Date,CRMS0002-H01,CRMS0003-H01,CRMS0006-H01,CRMS0008-H02,CRMS0030-H01,CRMS0033-H01,CRMS0034-H01,CRMS0038-H01,CRMS0039-H01,CRMS0046-H01,CRMS0047-H01,CRMS0056-H01,CRMS0058-H02,CRMS0059-H02,CRMS0061-H01,CRMS0063-H01,CRMS0065-H02,CRMS0086-H01,CRMS0089-H02,CRMS0090-W01,CRMS0097-H01,CRMS0103-H01,CRMS0108-H01,CRMS0114-H01,CRMS0115-H01,CRMS0115-M01,CRMS0117-H01,CRMS0118-H01,CRMS0119-H01,CRMS0120-H01,CRMS0121-H01,CRMS0125-H01,CRMS0129-H01,CRMS0131-H01,CRMS0132-H01,CRMS0135-H01,CRMS0136-H01,CRMS0139-H01,CRMS0146-H01,CRMS0147-H01,CRMS0148-H01,CRMS0154-H01,CRMS0156-H01,CRMS0157-H01,CRMS0159-H01,CRMS0161-H01,CRMS0163-H01,CRMS0164-H01,CRMS0171-H01,CRMS0172-H01,CRMS0173-H01,CRMS0174-H01,CRMS0175-H01,CRMS0178-H01,CRMS0179-H01,CRMS0181-H01,CRMS0185-H01,CRMS0188-H01,CRMS0188-M01,CRMS0189-H01,CRMS0189-M01,CRMS0190-H01,CRMS0190-M01,CRMS0192-H01,CRMS0192-M01,CRMS0194-W01,CRMS0197-W01,CRMS0200-W01,CRMS0206-H01,CRMS0209-H01,CRMS0211-H01,CRMS0211-M01,CRMS0217-H01,CRMS0218-H01,CRMS0219-M01,CRMS0219-W01,CRMS0220-H01,CRMS0224-H01,CRMS0225-H01,CRMS0226-H01,CRMS0232-H01,CRMS0234-H01,CRMS0237-H01,CRMS0241-W01,CRMS0248-H01,CRMS0251-H01,CRMS0253-H01,CRMS0258-H01,CRMS0260-H01,CRMS0261-H01,CRMS0263-H01,CRMS0268-H01,CRMS0268-M01,CRMS0272-H01,CRMS0273-M01,CRMS0273-W01,CRMS0276-H01,CRMS0278-H01,CRMS0278-M01,CRMS0282-H01,CRMS0287-H01,CRMS0287-M01,CRMS0290-H01,CRMS0290-M01,CRMS0292-H01,CRMS0293-H01,CRMS0294-H01,CRMS0294-M01,CRMS0296-H01,CRMS0296-M01,CRMS0301-H01,CRMS0301-M01,CRMS0302-H01,CRMS0303-H01,CRMS0305-H01,CRMS0307-H01,CRMS0309-H01,CRMS0310-H01,CRMS0311-H01,CRMS0312-H01,CRMS0312-M01,CRMS0315-H01,CRMS0318-H01,CRMS0319-H01,CRMS0322-H01,CRMS0324-H01,CRMS0326-H01,CRMS0327-H01,CRMS0327-M01,CRMS0329-H01,CRMS0329-M01,CRMS0331-H01,CRMS0331-M01,CRMS0332-H01,CRMS0335-H01,CRMS0336-H01,CRMS0337-H01,CRMS0338-H01,CRMS0341-H01,CRMS0345-H01,CRMS0347-H01,CRMS0354-H01,CRMS0355-H01,CRMS0365-H01,CRMS0365-M01,CRMS0367-H01,CRMS0367-M01,CRMS0367-M02,CRMS0369-H01,CRMS0371-H01,CRMS0371-M01,CRMS0374-H01,CRMS0376-H01,CRMS0377-H01,CRMS0381-H01,CRMS0381-M01,CRMS0382-H01,CRMS0382-M01,CRMS0383-H01,CRMS0385-H01,CRMS0386-H01,CRMS0387-H01,CRMS0390-H01,CRMS0392-H01,CRMS0394-H01,CRMS0394-M01,CRMS0395-H01,CRMS0395-M01,CRMS0396-H01,CRMS0396-M01,CRMS0397-H01,CRMS0398-H01,CRMS0399-H01,CRMS0400-H01,CRMS0403-H01,CRMS0409-H01,CRMS0409-M01,CRMS0411-H01,CRMS0414-H01,CRMS0416-H01,CRMS0421-H01,CRMS0434-H01,CRMS0461-H01,CRMS0463-H01,CRMS0463-M01,CRMS0464-H01,CRMS0464-M01,CRMS0465-H01,CRMS0479-H01,CRMS0482-H01,CRMS0488-H01,CRMS0489-H01,CRMS0490-W01,CRMS0493-H01,CRMS0494-H01,CRMS0496-H01,CRMS0498-H01,CRMS0499-H01,CRMS0501-H01,CRMS0504-H01,CRMS0507-H01,CRMS0508-H01,CRMS0511-W01,CRMS0513-H01,CRMS0514-H01,CRMS0517-H01,CRMS0520-H01,CRMS0522-W01,CRMS0523-H01,CRMS0524-W01,CRMS0527-H02,CRMS0529-H01,CRMS0530-W01,CRMS0531-H01,CRMS0532-H01,CRMS0535-H01,CRMS0536-W01,CRMS0541-H01,CRMS0542-H01,CRMS0542-M01,CRMS0543-H01,CRMS0544-H02,CRMS0545-H01,CRMS0547-H01,CRMS0549-H01,CRMS0550-H01,CRMS0551-H01,CRMS0552-H01,CRMS0553-H01,CRMS0554-H01,CRMS0556-H01,CRMS0557-H01,CRMS0560-H01,CRMS0562-H01,CRMS0565-H01,CRMS0567-H01,CRMS0568-H01,CRMS0570-H01,CRMS0571-H01,CRMS0572-H01,CRMS0574-H01,CRMS0575-H01,CRMS0575-W01,CRMS0576-H01,CRMS0580-H01,CRMS0581-H01,CRMS0583-H01,CRMS0584-H01,CRMS0587-H01,CRMS0588-H01,CRMS0590-H01,CRMS0593-H02,CRMS0595-H01,CRMS0599-H02,CRMS0600-H01,CRMS0603-H01,CRMS0604-H01,CRMS0605-H01,CRMS0608-H01,CRMS0609-H01,CRMS0610-W01,CRMS0614-H01,CRMS0615-H01,CRMS0616-H01,CRMS0618-H01,CRMS0619-H01,CRMS0622-W01,CRMS0623-H01,CRMS0624-H01,CRMS0626-H01,CRMS0630-H02,CRMS0632-H01,CRMS0633-H01,CRMS0635-H01,CRMS0638-H01,CRMS0639-W01,CRMS0641-H01,CRMS0642-W01,CRMS0644-H01,CRMS0645-H01,CRMS0647-H01,CRMS0648-H01,CRMS0650-H01,CRMS0650-W01,CRMS0651-H01,CRMS0651-W01,CRMS0655-H01,CRMS0656-W01,CRMS0658-H01,CRMS0660-H01,CRMS0661-H01,CRMS0662-H01,CRMS0663-H01,CRMS0665-H01,CRMS0669-H01,CRMS0672-H01,CRMS0677-H01,CRMS0680-H01,CRMS0682-H01,CRMS0683-H01,CRMS0684-H01,CRMS0685-H01,CRMS0687-H01,CRMS0691-H01,CRMS0693-H01,CRMS0694-H01,CRMS0697-H01,CRMS0978-H01,CRMS1024-H01,CRMS1069-H01,CRMS1100-H01,CRMS1130-H01,CRMS1205-H01,CRMS1277-H01,CRMS1409-H01,CRMS1413-W01,CRMS1446-H01,CRMS1650-H01,CRMS1738-H01,CRMS1743-H01,CRMS1838-H01,CRMS1858-H01,CRMS1965-H02,CRMS2041-H01,CRMS2154-H01,CRMS2156-H01,CRMS2166-W01,CRMS2189-H02,CRMS2219-H01,CRMS2334-H01,CRMS2418-H01,CRMS2493-H01,CRMS2568-H01,CRMS2608-H01,CRMS2614-H01,CRMS2627-H01,CRMS2634-H01,CRMS2785-H01,CRMS2785-M01,CRMS2825-H01,CRMS2830-H01,CRMS2854-H01,CRMS2862-H01,CRMS2862-M01,CRMS2881-H01,CRMS2881-M01,CRMS2887-H01,CRMS2887-M01,CRMS2939-H01,CRMS2939-M01,CRMS2991-W01,CRMS3054-H01,CRMS3136-H01,CRMS3166-H01,CRMS3166-M01,CRMS3169-H01,CRMS3169-M01,CRMS3296-H01,CRMS3565-H01,CRMS3601-H01,CRMS3617-H01,CRMS3626-H01,CRMS3639-H01,CRMS3641-H01,CRMS3650-H01,CRMS3664-H01,CRMS3667-H01,CRMS3680-H01,CRMS3784-H01,CRMS3800-H01,CRMS3913-H01,CRMS3985-H01,CRMS4014-H01,CRMS4016-H01,CRMS4045-H01,CRMS4094-H01,CRMS4103-H01,CRMS4107-H01,CRMS4110-H01,CRMS4218-H01,CRMS4245-H01,CRMS4245-M01,CRMS4355-H01,CRMS4355-M01,CRMS4406-H01,CRMS4407-H01,CRMS4448-H01,CRMS4455-H01,CRMS4529-H01,CRMS4548-H01,CRMS4551-H01,CRMS4557-H01,CRMS4572-H01,CRMS4596-H01,CRMS4626-H01,CRMS4690-H01,CRMS4779-H01,CRMS4782-H01,CRMS4808-H01,CRMS4809-H01,CRMS4900-H01,CRMS4938-H01,CRMS5003-H01,CRMS5035-H01,CRMS5116-W01,CRMS5167-H01,CRMS5255-H01,CRMS5267-H01,CRMS5373-H01,CRMS5414-H01,CRMS5452-H01,CRMS5536-H01,CRMS5672-W01,CRMS5770-W01,CRMS5845-H01,CRMS5992-H01,CRMS6008-H01,CRMS6038-H01,CRMS6042-H01,CRMS6088-H01,CRMS6090-H01,CRMS6209-H01,CRMS6299-H01,CRMS6301-H01,CRMS6302-H01,CRMS6303-H01,CRMS6304-H01
1/1/2000 0:00,-0.51,-0.51,-0.48,-0.54,-0.65,-0.49,-0.48,-0.41,-0.29,-0.15,-0.52,-0.49,-0.48,-0.24,-0.55,-0.46,-0.44,-0.06,-0.31,-0.38,-0.39,-0.45,-0.43,-0.26,-0.4,-0.4,-0.46,-1.26,-0.81,-0.33,-0.52,-0.59,-0.89,-0.36,-0.49,-0.53,-0.54,-1.25,-0.54,-0.6,-0.68,-2.06,-1.87,-2.27,-1.79,-1.55,-1.41,-0.73,-1.13,-1.14,-1.05,-1.18,-0.7,-0.47,-1.14,-1.02,-0.62,-0.56,-0.56,-0.45,-0.45,-0.78,-0.78,-0.9,-0.9,-2.19,-1.29,-0.85,-0.79,-1.17,-0.87,-0.87,-1.59,-1.04,-0.56,-0.56,-0.61,-0.86,-0.79,-0.86,-0.72,-0.43,0.865,-0.6,-0.77,-0.62,-0.62,-0.91,-0.88,-0.72,-0.81,-0.78,-0.78,-1.11,-0.59,-0.59,-0.83,-0.41,-0.41,-1.22,-0.59,-0.59,-1.03,-1.03,-0.75,-0.7,-0.37,-0.37,-1.08,-1.08,-0.72,-0.72,-1.01,-0.88,-0.78,-0.89,-0.75,-1.04,-0.95,-0.43,-0.43,-1.03,-1.03,-1.05,-0.92,-1.1,-0.88,-1.02,-1.02,-0.85,-0.85,-1.04,-1.04,-0.97,-1.22,-0.88,-0.88,-0.92,-0.94,-0.46,-0.51,-0.9,-0.9,-0.77,-0.77,-0.93,-0.93,-0.93,-1.23,-0.81,-0.81,-0.86,-0.95,-0.83,-0.88,-0.88,-0.95,-0.95,-1.19,-1.06,-1.08,-1.13,-1,-1.09,-0.87,-0.87,-1.02,-1.02,-0.95,-0.95,-0.94,-0.79,-0.83,-1.18,-0.94,-0.91,-0.91,-0.91,-1.42,-0.98,0.1,-0.82,-0.8,-0.7,-0.7,-1.28,-1.28,-1.11,-0.69,-0.37,-0.67,-0.78,-0.54,-0.39,-0.07,-0.9,-0.86,-0.85,-0.71,-0.98,-1.07,-0.6,-1.03,-0.85,-0.54,-0.98,-0.5,-0.83,-0.79,-0.8,-0.44,-0.52,0.01,-0.9,-0.55,-0.78,-1.14,-0.07,-0.84,-0.84,-0.55,-0.67,-0.69,0.15,-0.86,-0.32,-0.54,-0.82,-0.94,-0.48,-0.89,-0.72,-0.29,-0.95,-0.79,-1,-0.75,-0.75,-0.46,-0.1,-0.49,-0.7,-0.7,-0.77,-1.11,-0.87,-0.57,-0.85,-1.09,-0.92,-0.78,-0.67,-0.58,-0.9,-0.73,-1.17,-1.13,-0.57,-0.55,-0.74,-0.76,-0.8,-1.04,-0.41,-0.44,-0.39,-1.15,-0.84,-0.76,0.12,-1.15,-0.41,-0.31,-0.82,-0.46,-0.72,-0.39,-0.53,-0.2,0.02,-0.86,-0.35,-0.63,-0.63,-0.63,-0.63,-1.07,-0.8,-0.37,-0.46,-0.68,-0.71,-0.79,-1.04,-0.92,-0.92,-0.3,-0.87,-0.8,-0.42,-0.71,-0.35,-0.76,-0.72,-0.39,-0.44,-0.4,-0.92,-0.19,-0.59,-0.7,-0.75,-0.82,-0.27,-1.01,-1.02,-0.75,-1.03,0.16,-0.45,-0.55,-0.83,-0.96,-0.96,-0.65,-0.87,-0.57,-0.56,-0.81,-0.47,-0.17,-0.79,-0.61,-1.41,-1.42,-2.03,-1.94,-1.06,-1.06,0.02,-0.64,-0.57,-1.12,-1.12,-0.97,-0.97,-1.29,-1.29,-0.94,-0.94,-0.91,-0.62,-0.79,-0.71,-0.71,-0.48,-0.48,-1.23,-0.76,-0.86,-0.81,-0.4,-0.69,-0.92,-0.5,-0.8,-0.52,-1.13,-0.2,-0.45,-0.44,-0.56,-0.35,-0.64,-0.98,-0.62,-0.64,-0.53,-0.18,-0.69,-0.64,-0.64,-0.45,-0.45,-0.16,-0.21,-1.78,-0.82,-0.86,-0.4,-0.61,-0.55,-0.08,-0.25,-1.69,-0.66,-1.11,-0.72,-0.78,-0.56,-0.98,0.42,-0.55,-0.97,-0.62,-0.18,-0.43,-0.16,-0.49,-0.49,-0.23,0.03,-0.92,-0.98,-0.32,-1.07,-0.88,-0.71,-0.91,-0.19,-0.24,-0.43,-0.7,-1.05,-0.71,-0.91,-1.12
